gene_id	symbol	SNPs
100500805	MIR3607	0
902	CCNH	0
57561	ARRDC3	0
441094	NR2F1-AS1	0
7025	NR2F1	0
94033	FTMT	0
5480	PPIC	0
57507	ZNF608	0
3562	IL3	0
1437	CSF2	0
3565	IL4	0
3308	HSPA4	0
4888	NPY6R	0
8382	NME5	0
10902	BRD8	0
10112	KIF20A	0
51308	REEP2	0
26821	SNORA74A	0
340061	TMEM173	0
7322	UBE2D2	0
51523	CXXC5	0
100505636	LOC100505636	0
5813	PURA	0
492311	IGIP	0
56130	PCDHB6	0
54661	PCDHB17	0
56129	PCDHB7	0
56128	PCDHB8	0
57717	PCDHB16	0
56126	PCDHB10	0
285613	RELL2	0
89848	FCHSD1	0
81848	SPRY4	0
389337	ARHGEF37	0
5159	PDGFRB	0
1044	CDX1	0
6534	SLC6A7	0
972	CD74	0
6208	RPS14	0
3340	NDST1	0
51164	DCTN4	0
85027	SMIM3	0
23367	LARP1	0
153743	PPP1R2P3	0
2172	FABP6	0
693170	MIR585	0
100500831	MIR3912	0
4869	NPM1	0
8817	FGF18	0
285590	SH3PXD2B	0
3274	HRH2	0
84321	THOC3	0
202134	FAM153B	0
100507387	LOC100507387	0
643201	LOC643201	0
23197	FAF2	0
22838	RNF44	0
90249	UNC5A	0
64324	NSD1	0
53917	RAB24	0
27166	PRELID1	0
83463	MXD3	0
10960	LMAN2	0
10636	RGS14	0
6569	SLC34A1	0
345456	PFN3	0
2161	F12	0
2870	GRK6	0
340037	PRR7-AS1	0
80758	PRR7	0
1627	DBN1	0
9260	PDLIM7	0
79930	DOK3	0
51428	DDX41	0
285596	FAM153A	0
728554	LOC728554	0
5626	PROP1	0
653316	FAM153C	0
23138	N4BP3	0
729522	AACSP1	0
646019	CBY3	0
26693	OR2V1	0
285659	OR2V2	0
81399	OR4F16	0
6239	RREB1	0
347744	C6orf52	0
55003	PAK1IP1	0
51522	TMEM14C	0
221662	RBM24	0
51439	FAM8A1	0
6659	SOX4	0
3077	HFE	0
8364	HIST1H4C	0
3010	HIST1H1T	0
8347	HIST1H2BC	0
8334	HIST1H2AC	0
3008	HIST1H1E	0
3017	HIST1H2BD	0
8344	HIST1H2BE	0
11118	BTN3A2	0
10385	BTN2A2	0
79692	ZNF322	0
84300	MNF1	0
100302123	MIR1275	0
2914	GRM4	0
6204	RPS10	0
5467	PPARD	0
2178	FANCE	0
4736	RPL10A	0
100847048	MIR5690	0
285847	LOC285847	0
221481	ARMC12	0
389383	CLPSL2	0
340204	CLPSL1	0
1026	CDKN1A	0
401258	RAB44	0
83795	KCNK16	0
116113	FOXP4	0
100616178	MIR4641	0
9477	MED20	0
705	BYSL	0
2978	GUCA1A	0
2979	GUCA1B	0
55173	MRPS10	0
27232	GNMT	0
5190	PEX6	0
4201	MEA1	0
5528	PPP2R5D	0
116138	KLHDC3	0
88745	RRP36	0
9820	CUL7	0
89953	KLC4	0
51069	MRPL2	0
89845	ABCC10	0
65989	DLK2	0
93643	TJAP1	0
221424	LRRC73	0
25844	YIPF3	0
9533	POLR1C	0
57510	XPO5	0
5429	POLH	0
54676	GTPBP2	0
693171	MIR586	0
55166	CENPQ	0
2939	GSTA2	0
2938	GSTA1	0
51715	RAB23	0
57231	SNX14	0
10492	SYNCRIP	0
387066	SNHG5	0
26799	SNORD50A	0
692088	SNORD50B	0
9994	CASP8AP2	0
84694	GJA10	0
389421	LIN28B	0
51250	C6orf203	0
57673	BEND3	0
8763	CD164	0
285755	PPIL6	0
6610	SMPD2	0
8936	WASF1	0
51362	CDC40	0
442245	GSTM2P1	0
221302	ZUFSP	0
10924	SMPDL3A	0
134829	CLVS2	0
285735	LINC00326	0
64065	PERP	0
441172	FLJ46906	0
58527	ABRACL	0
10370	CITED2	0
57061	HYMAI	0
84085	FBXO30	0
645958	RPS18P9	0
100616154	MIR4466	0
6993	DYNLT1	0
101409257	EZR-AS1	0
202459	OSTCP1	0
100130967	C6orf99	0
729603	LOC729603	0
51660	MPC1	0
8635	RNASET2	0
2853	GPR31	0
401285	TCP10L2	0
100128124	HGC6.3	0
3834	KIF25	0
79981	FRMD1	0
168002	DACT2	0
7058	THBS2	0
387263	C6orf120	0
100288524	LOC100288524	0
442497	LOC442497	0
5154	PDGFA	0
441307	FLJ44511	0
5575	PRKAR1B	0
54919	HEATR2	0
23353	SUN1	0
51608	GET4	0
442907	MIR339	0
115330	GPR146	0
2852	GPER	0
90637	ZFAND2A	0
340260	UNCX	0
84262	PSMG3	0
114796	PSMG3-AS1	0
260341	TFAMP1	0
392617	ELFN1	0
4521	NUDT1	0
29886	SNX8	0
8662	EIF3B	0
221937	FOXK1	0
9907	AP5Z1	0
100616465	MIR4656	0
55698	RADIL	0
56903	PAPOLB	0
221938	MMD2	0
441191	RNF216P1	0
100533952	RBAK-RBAKDN	0
57786	RBAK	0
389458	RBAKDN	0
645700	ZNF890P	0
26100	WIPI2	0
222962	SLC29A4	0
84629	TNRC18	0
80028	FBXL18	0
693174	MIR589	0
60	ACTB	0
392862	GRID2IP	0
55146	ZDHHC4	0
79034	C7orf26	0
54753	ZNF853	0
7559	ZNF12	0
441194	PMS2CL	0
728194	RSPH10B2	0
221960	CCZ1B	0
1197	CLK2P	0
90693	CCDC126	0
54205	CYCS	0
3181	HNRNPA2B1	0
11335	CBX3	0
3198	HOXA1	0
100506311	HOTAIRM1	0
3199	HOXA2	0
3200	HOXA3	0
3201	HOXA4	0
100133311	HOXA-AS3	0
3202	HOXA5	0
3203	HOXA6	0
3204	HOXA7	0
442920	MIR196B	0
100616354	MIR550A3	0
223082	ZNRF2	0
693133	MIR550A1	0
222161	DKFZP586I1420	0
2692	GHRHR	0
441208	ZNRF2P1	0
693134	MIR550A2	0
401321	LOC401321	0
285955	SPDYE1	0
401331	RASA4CP	0
255031	LINC00957	0
10652	YKT6	0
816	CAMK2B	0
23386	NUDCD3	0
83637	ZMIZ2	0
5478	PPIA	0
94239	H2AFV	0
64005	MYO1G	0
285958	SNHG15	0
677798	SNORA9	0
9238	TBRG4	0
677796	SNORA5C	0
677795	SNORA5B	0
107	ADCY1	0
641977	SEPT7P2	0
401335	C7orf65	0
360132	FKBP9L	0
908	CCT6A	0
677803	SNORA15	0
650226	LOC650226	0
100130849	LOC100130849	0
90827	ZNF479	0
642006	GUSBP10	0
643955	ZNF733P	0
100287834	LOC100287834	0
100506050	LOC100506050	0
730291	ZNF735	0
51351	ZNF117	0
2086	ERV3-1	0
643180	CCT6P3	0
168374	ZNF92	0
441242	LOC441242	0
644619	INTS4L2	0
643253	CCT6P1	0
677807	SNORA22	0
154807	VKORC1L1	0
2990	GUSB	0
435	ASL	0
27297	CRCP	0
100616331	MIR4650-2	0
5382	PMS2P4	0
64940	STAG3L4	0
100616310	MIR4650-1	0
260294	NSUN5P2	0
442578	STAG3L3	0
654816	NCF1B	0
401375	GTF2IRD2P1	0
9275	BCL7B	0
26608	TBL2	0
51085	MLXIPL	0
155382	VPS37D	0
84277	DNAJC30	0
114049	WBSCR22	0
6804	STX1A	0
100422948	MIR4284	0
171022	LINC00035	0
83451	ABHD11	0
1365	CLDN3	0
1364	CLDN4	0
155368	WBSCR27	0
135886	WBSCR28	0
7461	CLIP2	0
9569	GTF2IRD1	0
2969	GTF2I	0
653361	NCF1	0
84163	GTF2IRD2	0
442582	STAG3L2	0
5383	PMS2P5	0
389523	GATSL1	0
81554	WBSCR16	0
389524	GTF2IRD2B	0
654817	NCF1C	0
2970	GTF2IP1	0
729438	GATSL2	0
54441	STAG3L1	0
375593	TRIM73	0
155400	NSUN5P1	0
10344	CCL26	0
6369	CCL24	0
57414	RHBDD2	0
4191	MDH2	0
136853	SRCRB4D	0
7784	ZP3	0
113878	DTX2	0
619190	FDPSP2	0
80761	UPK3B	0
441263	DTX2P1-UPK3BP1-PMS2P11	0
100132832	LOC100132832	0
442523	DPY19L2P4	0
57798	GATAD1	0
7980	TFPI2	0
2791	GNG11	0
4951	OCM2	0
25851	TECPR1	0
25798	BRI3	0
84176	MYH16	0
10552	ARPC1A	0
10095	ARPC1B	0
11333	PDAP1	0
8896	BUD31	0
100526740	ATP5J2-PTCD1	0
10898	CPSF4	0
9551	ATP5J2	0
285989	ZNF789	0
84124	ZNF394	0
23660	ZKSCAN5	0
221786	FAM200A	0
79027	ZNF655	0
7586	ZKSCAN1	0
7589	ZSCAN21	0
7551	ZNF3	0
10980	COPS6	0
4176	MCM7	0
407014	MIR25	0
407050	MIR93	0
406900	MIR106B	0
9179	AP4M1	0
6878	TAF6	0
245812	CNPY4	0
255374	MBLAC1	0
389541	LAMTOR4	0
55262	C7orf43	0
100616439	MIR4658	0
79690	GAL3ST4	0
221914	GPC2	0
10734	STAG3	0
352954	GATS	0
79037	PVRIG	0
441272	SPDYE3	0
5379	PMS2P1	0
29990	PILRB	0
29992	PILRA	0
55063	ZCWPW1	0
56257	MEPCE	0
221908	PPP1R35	0
402573	C7orf61	0
81628	TSC22D4	0
222950	NYAP1	0
2783	GNB2	0
64599	GIGYF1	0
10248	POP7	0
2056	EPO	0
7455	ZAN	0
2050	EPHB4	0
56996	SLC12A9	0
7205	TRIP6	0
51593	SRRT	0
402682	UFSP1	0
43	ACHE	0
10071	MUC12	0
140453	MUC17	0
64792	RABL5	0
93408	MYL10	0
10603	SH2B2	0
100422858	MIR4285	0
729597	SPDYE6	0
100630923	LOC100630923	0
79706	PRKRIP1	0
80228	ORAI2	0
54784	ALKBH4	0
222229	LRWD1	0
100847073	MIR5090	0
100616367	MIR4467	0
5439	POLR2J	0
100271927	RASA4B	0
548644	POLR2J3	0
100310812	SPDYE2B	0
10156	RASA4	0
246721	POLR2J2	0
83787	ARMC10	0
222236	NAPEPLD	0
100129424	RPL19P12	0
100130771	EFCAB10	0
154907	C7orf66	0
389549	FEZF1	0
23553	HYAL4	0
6677	SPAM1	0
157247	MGC27345	0
55131	RBM28	0
401399	PRRT4	0
3614	IMPDH1	0
29923	HILPDA	0
55798	METTL2B	0
402483	FLJ45340	0
286016	TPI1P2	0
51530	ZC3HC1	0
23008	KLHDC10	0
84928	TMEM209	0
136263	SSMEM1	0
1358	CPA2	0
51200	CPA4	0
4232	MEST	0
317751	MESTIT1	0
442904	MIR335	0
5420	PODXL	0
136306	SVOPL	0
254048	UBN2	0
346689	KLRG2	0
154790	CLEC2L	0
100134229	LOC100134229	0
84255	SLC37A3	0
401409	RAB19	0
23608	MKRN1	0
90956	ADCK2	0
100134713	NDUFB2-AS1	0
4708	NDUFB2	0
55750	AGK	0
93432	LOC93432	0
5644	PRSS1	0
154754	PRSS3P2	0
2041	EPHA1	0
441294	CTAGE15	0
285966	FAM115C	0
154761	LOC154761	0
340307	CTAGE6	0
346528	OR2A1	0
441295	OR2A9P	0
401427	OR2A7	0
728377	ARHGEF34P	0
9601	PDIA4	0
136051	ZNF786	0
155061	ZNF746	0
643641	ZNF862	0
401431	ATP6V0E2-AS1	0
155066	ATP6V0E2	0
65999	LRRC61	0
113763	ZBED6CL	0
5919	RARRES2	0
100873749	RNU6-34P	0
29803	REPIN1	0
3757	KCNH2	0
100131176	WDR86-AS1	0
220832	FABP5P3	0
100128822	LOC100128822	0
7516	XRCC2	0
100128264	LOC100128264	0
3361	HTR5A	0
3638	INSIG1	0
100506585	LOC100506585	0
693180	MIR595	0
441308	OR4F21	0
2055	CLN8	0
693181	MIR596	0
100128890	FAM66B	0
401447	USP17L1P	0
645402	USP17L4	0
100131980	ZNF705G	0
100289462	DEFB4B	0
245908	DEFB105A	0
245910	DEFB107A	0
441317	FAM90A7P	0
441328	FAM90A10P	0
503614	DEFB107B	0
100132103	FAM66E	0
392188	USP17L8	0
645836	USP17L3	0
100302186	MIR548I3	0
693182	MIR597	0
203074	PRSS55	0
100133172	FAM66A	0
649352	LOC649352	0
245912	DEFB109P1	0
389633	FAM90A25P	0
653333	FAM86B2	0
729732	LOC729732	0
64760	FAM160B2	0
79873	NUDT18	0
55806	HR	0
80346	REEP4	0
203190	LGI3	0
6440	SFTPC	0
649	BMP1	0
9796	PHYHIP	0
407037	MIR320A	0
661	POLR3D	0
55124	PIWIL2	0
23516	SLC39A14	0
23221	RHOBTB2	0
8795	TNFRSF10B	0
286059	LOC286059	0
254896	LOC254896	0
8794	TNFRSF10C	0
8793	TNFRSF10D	0
8797	TNFRSF10A	0
389641	LOC389641	0
619351	LINC00589	0
80185	TTI2	0
84549	MAK16	0
79845	RNF122	0
80139	ZNF703	0
11160	ERLIN2	0
728024	LOC728024	0
11212	PROSC	0
25960	GPR124	0
55290	BRF2	0
80223	RAB11FIP1	0
137362	GOT1L1	0
155	ADRB3	0
1978	EIF4EBP1	0
23259	DDHD2	0
84513	PPAPDC1B	0
54904	WHSC1L1	0
137994	LETM2	0
2260	FGFR1	0
389649	C8orf86	0
203100	HTRA4	0
83877	TM2D2	0
8754	ADAM9	0
1587	ADAM3A	0
100130964	LOC100130964	0
6422	SFRP1	0
84296	GINS4	0
10947	AP3M2	0
5327	PLAT	0
114926	SMIM19	0
1142	CHRNB3	0
8973	CHRNA6	0
55145	THAP1	0
81790	RNF170	0
100616115	MIR4469	0
84376	HOOK3	0
2339	FNTA	0
84197	SGK196	0
100287846	LOC100287846	0
1052	CEBPD	0
4173	MCM4	0
7336	UBE2V2	0
8601	RGS20	0
6917	TCEA1	0
137695	TMEM68	0
96764	TGS1	0
4067	LYN	0
6224	RPS20	0
26795	SNORD54	0
4342	MOS	0
5324	PLAG1	0
79145	CHCHD7	0
101410533	LOC101410533	0
253943	YTHDF3	0
80124	VCPIP1	0
100533105	C8orf44-SGK3	0
23678	SGK3	0
26255	PTTG3P	0
157777	MCMDC2	0
641638	SNHG6	0
641648	SNORD87	0
100129654	TCF24	0
286187	PPP1R42	0
10987	COPS5	0
79848	CSPP1	0
100847058	MIR5681A	0
100847091	MIR5681B	0
51050	PI15	0
100847056	MIR5708	0
646480	FABP9	0
2167	FABP4	0
646486	FABP12	0
85444	LRRCC1	0
51633	OTUD6B	0
100130742	LRRC69	0
100616245	MIR4661	0
286148	DPY19L4	0
1345	COX6C	0
100616451	MIR4471	0
27012	KCNV1	0
28998	MRPL13	0
11244	ZHX1	0
157378	TMEM65	0
10221	TRIB1	0
100302185	MIR1204	0
728724	LOC728724	0
56169	GSDMC	0
54108	CHRAC1	0
27161	AGO2	0
22898	DENND3	0
57210	SLC45A4	0
731779	LOC731779	0
2843	GPR20	0
11156	PTP4A3	0
389690	MROH5	0
100616268	MIR4472-1	0
619434	LINC00051	0
203062	TSNARE1	0
575	BAI1	0
23237	ARC	0
1585	CYP11B2	0
100133669	LOC100133669	0
100128627	CDC42P3	0
4061	LY6E	0
286122	C8orf31	0
4062	LY6H	0
338328	GPIHBP1	0
286128	ZFP41	0
2738	GLI4	0
79943	ZNF696	0
116447	TOP1MT	0
78998	RHPN1-AS1	0
114822	RHPN1	0
389692	MAFA	0
23144	ZC3H3	0
79792	GSDMD	0
642475	MROH6	0
93100	NAPRT1	0
1936	EEF1D	0
84948	TIGD5	0
65263	PYCRL	0
7264	TSTA3	0
9831	ZNF623	0
286075	ZNF707	0
286076	BREA2	0
100130274	CCDC166	0
225689	MAPK15	0
286077	FAM83H	0
100616318	MIR4664	0
100128338	LOC100128338	0
23513	SCRIB	0
100126338	MIR937	0
22827	PUF60	0
340371	NRBP2	0
83481	EPPK1	0
5339	PLEC	0
724031	MIR661	0
84875	PARP10	0
2907	GRINA	0
375686	SPATC1	0
26873	OPLAH	0
54512	EXOSC4	0
8733	GPAA1	0
1537	CYC1	0
81858	SHARPIN	0
84232	MAF1	0
340390	KIAA1875	0
51236	FAM203A	0
727957	MROH1	0
642658	SCXB	0
23246	BOP1	0
3297	HSF1	0
8694	DGAT1	0
83482	SCRT1	0
340393	TMEM249	0
26233	FBXL6	0
79581	SLC52A2	0
203054	ADCK5	0
29894	CPSF1	0
100126351	MIR939	0
100302196	MIR1234	0
55630	SLC39A4	0
51160	VPS28	0
4796	TONSL	0
50626	CYHR1	0
90990	KIFC2	0
8928	FOXH1	0
84988	PPP1R16A	0
2875	GPT	0
113655	MFSD3	0
9401	RECQL4	0
9684	LRRC14	0
441381	LRRC24	0
414919	C8orf82	0
80728	ARHGAP39	0
90987	ZNF251	0
80778	ZNF34	0
6132	RPL8	0
7564	ZNF16	0
286101	ZNF252P	0
286102	TMED10P1	0
286103	ZNF252P-AS1	0
65265	C8orf33	0
100287596	DDX11L5	0
100287171	WASH1	0
654835	FAM138C	0
2298	FOXD4	0
55871	CBWD1	0
50808	AK3	0
80380	PDCD1LG2	0
123	PLIN2	0
6194	RPS6	0
3453	IFNA22P	0
3442	IFNA5	0
401498	TMEM215	0
27290	SPINK4	0
573	BAG1	0
51510	CHMP5	0
4799	NFX1	0
364	AQP7	0
360	AQP3	0
65083	NOL6	0
441394	SUGT1P1	0
54926	UBE2R2	0
101340252	SNORD121B	0
100113379	SNORD121A	0
318	NUDT2	0
57462	KIAA1161	0
84688	C9orf24	0
10280	SIGMAR1	0
2592	GALT	0
3590	IL11RA	0
10850	CCL27	0
6363	CCL19	0
6366	CCL21	0
259308	FAM205A	0
23349	KIAA1045	0
730112	FAM166B	0
7016	TESK1	0
100616214	MIR4667	0
971	CD72	0
27240	SIT1	0
6023	RMRP	0
203260	CCDC107	0
84904	ARHGEF39	0
768	CA9	0
7169	TPM2	0
7094	TLN1	0
10488	CREB3	0
57704	GBA2	0
9827	RGP1	0
692094	MSMP	0
881	CCIN	0
1211	CLTA	0
10020	GNE	0
152006	RNF38	0
100506710	LOC100506710	0
9380	GRHPR	0
100289137	FAM95C	0
253650	ANKRD18A	0
158228	FAM201A	0
79937	CNTNAP3	0
642265	SPATA31A2	0
401507	FAM74A1	0
727830	SPATA31A3	0
728495	FAM74A3	0
26149	ZNF658	0
642629	SPATA31A4	0
389741	MGC21881	0
654466	KGFLP2	0
100133036	FAM95B1	0
441432	AQP7P3	0
642929	LOC642929	0
389730	SPATA31A6	0
728577	CNTNAP3B	0
100132948	FAM27C	0
548321	FAM27A	0
387628	KGFLP1	0
401508	FAM74A4	0
442421	PTGER4P2-CDK2AP2P2	0
375719	AQP7P1	0
100133121	FAM27B	0
642236	LOC642236	0
100132352	LOC100132352	0
595135	PGM5P2	0
440896	LOC440896	0
653404	FOXD4L6	0
644019	CBWD6	0
728747	ANKRD20A4	0
100133920	LOC100133920	0
653427	FOXD4L5	0
445571	CBWD3	0
286380	FOXD4L3	0
169693	TMEM252	0
55582	KIF27	0
389765	LOC389765	0
494127	LOC494127	0
1518	CTSL1P8	0
392364	LOC392364	0
286234	SPATA31E1	0
441452	SPATA31C1	0
23552	CDK20	0
158046	NXNL2	0
286223	C9orf47	0
1903	S1PR3	0
53358	SHC3	0
10912	GADD45G	0
100129066	UNQ6494	0
89846	FGD3	0
203328	SUSD3	0
84270	C9orf89	0
4814	NINJ1	0
5253	PHF2	0
169841	ZNF169	0
54754	NUTM2F	0
100132077	LOC100132077	0
84641	HIATL1	0
195828	ZNF367	0
195827	AAED1	0
441455	LOC441455	0
22869	ZNF510	0
158431	ZNF782	0
100132781	LOC100132781	0
441454	LOC441454	0
441457	NUTM2G	0
84278	HIATL2	0
1515	CTSL2	0
340508	LOC340508	0
10541	ANP32B	0
54187	NANS	0
8013	NR4A3	0
5004	ORM1	0
5005	ORM2	0
80709	AKNA	0
406939	MIR147A	0
26190	FBXW2	0
100288842	LOC100288842	0
254973	OR1L4	0
392390	OR1L6	0
392391	OR5C1	0
10773	ZBTB6	0
57684	ZBTB26	0
693186	MIR601	0
9355	LHX2	0
5695	PSMB7	0
100129034	LOC100129034	0
347088	GPR144	0
2516	NR5A1	0
2649	NR6A1	0
100379345	MIR181A2HG	0
406954	MIR181A2	0
406956	MIR181B2	0
169611	OLFML2A	0
401551	WDR38	0
11224	RPL35	0
81873	ARPC5L	0
2800	GOLGA1	0
23099	ZBTB43	0
403341	ZBTB34	0
6812	STXBP1	0
100500872	MIR3911	0
286207	C9orf117	0
138428	PTRH1	0
158248	TTC16	0
27433	TOR2A	0
203	AK1	0
100616429	MIR4672	0
30815	ST6GALNAC6	0
27090	ST6GALNAC4	0
138429	PIP5KL1	0
8818	DPM2	0
399665	FAM102A	0
203245	NAIF1	0
114789	SLC25A25	0
100289019	LOC100289019	0
80142	PTGES2	0
389791	LOC389791	0
3934	LCN2	0
79095	C9orf16	0
25792	CIZ1	0
1759	DNM1	0
406978	MIR199B	0
100422893	MIR3154	0
2801	GOLGA2	0
375757	SWI5	0
26995	TRUB2	0
51117	COQ4	0
10999	SLC27A4	0
81605	URM1	0
407003	MIR219-2	0
100616335	MIR2964A	0
51148	CERCAM	0
89891	WDR34	0
6418	SET	0
2021	ENDOG	0
51490	C9orf114	0
883	CCBL1	0
56262	LRRC8A	0
254295	PHYHD1	0
23511	NUP188	0
22845	DOLK	0
56904	SH3GLB2	0
84895	FAM73B	0
57171	DOLPP1	0
1384	CRAT	0
5524	PPP2R4	0
389792	IER5L	0
100506190	LOC100506190	0
27348	TOR1B	0
1861	TOR1A	0
51759	C9orf78	0
10868	USP20	0
100272217	LOC100272217	0
8939	FUBP3	0
347148	QRFP	0
84929	FIBCD1	0
286336	FAM78A	0
84814	PPAPDC3	0
83549	UCK1	0
26301	GBGT1	0
29989	OBP2B	0
28	ABO	0
6838	SURF6	0
6837	MED22	0
6130	RPL7A	0
26820	SNORD24	0
26814	SNORD36B	0
26815	SNORD36A	0
26813	SNORD36C	0
6834	SURF1	0
6835	SURF2	0
6836	SURF4	0
169436	C9orf96	0
389827	TMEM8C	0
9719	ADAMTSL2	0
642968	FAM163B	0
1621	DBH	0
138948	DBH-AS1	0
1757	SARDH	0
11091	WDR5	0
100151684	RNU6ATAC	0
6256	RXRA	0
100616236	MIR4669	0
1289	COL5A1	0
101448202	LOC101448202	0
100500846	MIR3689A	0
100616333	MIR3689C	0
100616131	MIR3689D1	0
100500906	MIR3689B	0
100616344	MIR3689D2	0
100616460	MIR3689E	0
100616212	MIR3689F	0
10439	OLFM1	0
401557	LOC401557	0
100506599	LOC100506599	0
9858	PPP1R26	0
138162	C9orf116	0
51116	MRPS2	0
3933	LCN1	0
29991	OBP2A	0
5047	PAEP	0
100130954	LOC100130954	0
360203	GLT6D1	0
392399	LCN9	0
402381	SOHLH1	0
10422	UBAC1	0
138151	NACC2	0
90120	C9orf69	0
8022	LHX3	0
169714	QSOX2	0
26102	DKFZP434A062	0
26086	GPSM1	0
728489	DNLZ	0
64170	CARD9	0
6621	SNAPC4	0
10807	SDCCAG3	0
23203	PMPCA	0
56623	INPP5E	0
9919	SEC16A	0
158055	C9orf163	0
4851	NOTCH1	0
100616242	MIR4673	0
100616301	MIR4674	0
51162	EGFL7	0
406913	MIR126	0
10555	AGPAT2	0
138311	FAM69B	0
84973	SNHG7	0
677824	SNORA43	0
677804	SNORA17	0
414332	LCN10	0
158062	LCN6	0
100128593	LOC100128593	0
138307	LCN8	0
389812	LCN15	0
54461	FBXW5	0
733	C8G	0
286256	LCN12	0
5730	PTGDS	0
401562	LCNL1	0
286257	C9orf142	0
9022	CLIC3	0
20	ABCA2	0
401563	C9orf139	0
2529	FUT7	0
56654	NPDC1	0
954	ENTPD2	0
89958	SAPCD2	0
91373	UAP1L1	0
100289341	LOC100289341	0
11253	MAN1B1	0
29952	DPP7	0
2902	GRIN1	0
389816	LRRC26	0
100500811	MIR3621	0
29882	ANAPC2	0
8636	SSNA1	0
286262	TPRN	0
94107	TMEM203	0
27158	NDOR1	0
727800	RNF208	0
375791	C9orf169	0
643596	RNF224	0
142680	SLC34A3	0
10383	TUBB4B	0
401565	FAM166A	0
100129722	LOC100129722	0
441476	C9orf173	0
25920	NELFB	0
54863	TOR4A	0
441478	NRARP	0
54932	EXD3	0
10811	NOXA1	0
377841	ENTPD8	0
26012	NSMF	0
375775	PNPLA7	0
64975	MRPL41	0
92715	WDR85	0
116225	ZMYND19	0
92714	ARRDC1	0
85026	C9orf37	0
79813	EHMT1	0
643210	FLJ40292	0
693187	MIR602	0
774	CACNA1B	0
643224	TUBBP5	0
100132403	FAM157B	0
